region_id,latitude,longitude
0,37.55554152909787,127.04539884279542
0,37.55410758196665,127.04764106994556
0,37.55506266490174,127.0462382472881
0,37.55442041533335,127.04399786057557
0,37.55543668494272,127.04500235656694
0,37.55389073382746,127.04624484652078
0,37.554138427280414,127.0469502299259
0,37.553988729661825,127.04732849621509
0,37.55504759606149,127.04571117348242
0,37.55523871783591,127.04580571772681
0,37.55407709911846,127.04575322072087
0,37.55525803735071,127.04617619256096
0,37.554043863847646,127.04481371740638
0,37.55412376996531,127.0440723729774
0,37.55464387159546,127.04421993987236
0,37.55408214879791,127.0466384537611
0,37.554597562706334,127.04769617458221
0,37.55529361152316,127.04531029269597
0,37.554274767355274,127.04839035106879
0,37.55504514977208,127.04501468383032
0,37.553662062450314,127.04691944068352
0,37.55481563261094,127.04726227701487
0,37.553878246582954,127.04807709409937
0,37.55559752906446,127.04711793842033
0,37.555559389526124,127.04644644835898
0,37.554759287249134,127.04736322857238
0,37.554429101422,127.0439586572312
0,37.55417230953919,127.04645105433441
0,37.55500856278894,127.04566097902358
0,37.55562888882747,127.04527682364963
0,37.55568685738058,127.04741996686673
0,37.55479699945352,127.04538595696434
0,37.55503955111709,127.04527548632528
0,37.5545487556865,127.04520220620611
0,37.554858286803274,127.04590786579159
0,37.55420141230121,127.04833419870667
0,37.555017504733605,127.04592286081811
0,37.55396000784646,127.0483403391937
0,37.554911181524055,127.0479176683084
0,37.55572303489994,127.04722485228899
0,37.55440689928268,127.0459885321511
0,37.554826042676105,127.04642823949794
0,37.55524976040439,127.04563930446622
0,37.5557757416608,127.04644377643291
0,37.55477393572024,127.04735277033004
0,37.55551158010368,127.04587487965765
0,37.5549034845762,127.04793076233621
0,37.555084717113544,127.04588700082554
0,37.55538468429166,127.04752959621537
0,37.555910724999535,127.04549495365875
0,37.55373135842483,127.04641310764794
0,37.55459175499658,127.04724538278697
0,37.55465346673175,127.04731825775879
0,37.55445974655522,127.04684202028312
0,37.55495977267835,127.04791939011496
0,37.55553507446282,127.04668105696754
0,37.55480824039509,127.0446137612448
0,37.55508154425592,127.04566209274272
0,37.55395584222832,127.04626465559272
0,37.554944018957094,127.0444614171982
0,37.55458483301405,127.04723884109151
0,37.554578991026446,127.04436793036871
0,37.55496909841618,127.04773699916933
0,37.5538485395276,127.0439949140579
0,37.55396336878853,127.04455950061833
0,37.55410776056939,127.04641658719929
0,37.55471028581653,127.04418289484192
0,37.55557185899934,127.04606397253868
0,37.55521852978319,127.04780903916242
0,37.55384132968003,127.04444462783893
0,37.554600288271644,127.04520732076455
0,37.55395620800669,127.04642564529732
0,37.55586016140789,127.0456032137877
0,37.554768577651515,127.0454014803826
0,37.555176423351114,127.04508050479426
0,37.55591438051167,127.0460922351346
0,37.55442712595895,127.04515438474527
0,37.55420795112532,127.04845687129416
0,37.55397435428574,127.04763873450965
0,37.55465299085131,127.04555129129685
0,37.55561276795986,127.04669552558411
0,37.555960439485304,127.04646546772283
0,37.55410153837834,127.04792881241853
0,37.554693261596256,127.04718938651855
0,37.55489494807494,127.04516898767343
0,37.55374569736486,127.04646050827255
0,37.55527177957154,127.04822436694073
0,37.55524447811443,127.0455534695643
0,37.554020261956616,127.04679006378397
0,37.555364307299605,127.04823611998508
0,37.55458241745036,127.04678356101041
0,37.5547623371887,127.04612847211698
0,37.55483244389062,127.04535857893448
0,37.5559449950862,127.04606778120142
0,37.554202609801784,127.04763131347235
0,37.55443489443227,127.04486655212563
0,37.55419202055975,127.04765291686041
0,37.555092678320996,127.04625506574338
0,37.55409090616716,127.04764609212664
0,37.55421782311271,127.04453907066782
0,37.55459634717669,127.04824167271195
0,37.554652476510476,127.04474067659004
0,37.554537202382186,127.04841364633879
0,37.55482101463309,127.04481414577863
0,37.55501268149309,127.04656169949617
0,37.554888680382724,127.04519928557873
0,37.55464426135981,127.04498155698033
0,37.55540701296391,127.04538825033819
0,37.55519091477638,127.04517946552203
0,37.55452862828142,127.04502092542153
0,37.55375743553557,127.04769552527742
0,37.55475906465786,127.0481450493434
0,37.55390357500779,127.04691721942497
0,37.55521286643075,127.04513032266179
0,37.55585426515152,127.04584298188877
0,37.55616545917614,127.04575810129637
0,37.55563612066878,127.04514573375481
0,37.55513911098328,127.04555141497995
0,37.55468084252001,127.04688346781616
0,37.55389125960917,127.04623657361152
0,37.55413219665882,127.04821674704131
0,37.55449188017426,127.0475914873874
0,37.5548260774617,127.04804253476188
0,37.554912748043485,127.04692420858363
0,37.55532925972608,127.04771292478378
0,37.55527329078471,127.04648567085857
0,37.55406169690073,127.04722994215159
0,37.55496805183873,127.04804649760057
0,37.555267803055585,127.04764557312701
0,37.55523290832883,127.04689388238342
0,37.55374007667367,127.04847941354772
0,37.55476624577815,127.0460513707381
0,37.554023496456225,127.0473864647794
0,37.554450421817755,127.04772354982744
0,37.55409265087886,127.04819393542589
0,37.55396709279868,127.04542899863577
0,37.5549502072738,127.04718466338551
0,37.55395746238626,127.04836092514775
0,37.55497879043087,127.04809701380395
0,37.55396906930201,127.04731944782237
0,37.554433247294064,127.04573519582577
0,37.55548815582915,127.0454364222433
0,37.55443309763489,127.0484319791469
0,37.55510583781383,127.04577031521762
0,37.55453374951814,127.04443816852047
0,37.55390147292777,127.04528288895852
0,37.55458198426611,127.04694198635912
0,37.55592132920183,127.04606911726813
0,37.55602937707274,127.04622637950206
0,37.555699132931764,127.04710283907492
0,37.5549391741542,127.04696693437215
0,37.55465848818384,127.04703213451727
0,37.55552702647483,127.0453377372198
0,37.55452953115987,127.04523463833121
0,37.55379336193975,127.04557292163697
0,37.55486434800321,127.04797597322518
0,37.55427103560067,127.04605047915476
0,37.55494291293687,127.0458337730859
0,37.55536655850253,127.04766969063341
0,37.5537523135389,127.04809869887987
0,37.55389424890482,127.0439869509772
0,37.55446312446618,127.04706879406466
0,37.55403489456353,127.0443971373051
0,37.55380196431096,127.04847883972009
0,37.55462983664261,127.04564126621587
